141 7922.989773 5.318E-78 5.199E+01.02100.04428348.46190.50-.075000             10              7                    R 16      232421 5 3 5 3 2 3   140.0  132.0
141 7930.434381 1.318E-98 2.260E+01.02300.10337763.61240.50-.042700             17             12                    P  8      232321 5 3 5 3 2 3    60.0   68.0
141 7931.528521 2.143E-65 1.119E+00.02200.04721701.25350.50-.075000              4              1                    P 31      442421 5 3 5 3 2 3   244.0  252.0
141 7931.838996 1.298E-20 9.747E+00.02900.233  614.88840.50-.030100              2              0                    R  5      474622 5 3 5 2 2 3    52.0   44.0
141 7933.250780 6.550E-95 3.227E+01.02100.04436271.45170.50-.075000             14             10                    R 17      232321 5 3 5 3 2 3   148.0  140.0
141 7933.420746 3.633E-99 1.121E+01.02200.04838033.60700.50-.075000             16             11                    P 16      232321 5 3 5 3 2 3   124.0  132.0
141 7934.251910 7.951E-32 7.861E+00.02100.046 6097.33360.50-.075000              2              0                    R 17      462521 5 3 5 2 2 3   148.0  140.0
141 7937.788248 1.055E-90 1.552E+01.02200.04734158.58760.50-.075000             12              8                    P 22      232321 5 3 5 3 2 3   172.0  180.0
141 7938.027335 8.334E-68 4.400E+01.02200.05823378.74410.50-.075000              9              6                    P 11      232421 5 3 5 3 2 3    84.0   92.0
141 7942.732530 8.496E-85 1.963E+01.02100.04431480.97470.50-.075000              8              5                    R 29      232421 5 3 5 3 2 3   244.0  236.0
141 7944.688712 1.826E-70 7.335E+01.07600.64124448.01430.500.007810             10              7                    P  3      232421 5 3 5 3 2 3    20.0   28.0
141 7949.536670 3.193E-90 2.218E+01.02200.04833949.23150.50-.075000             13              9                    P 17      232321 5 3 5 3 2 3   132.0  140.0
141 7950.693235 4.511E-21 9.700E+00.02500.152  859.78120.50-.036200              2              0                    R  6      474622 5 3 5 2 2 3    60.0   52.0
141 7951.133514 7.623E-95 8.172E-01.02200.04735633.80770.50-.075000              7              3                    P 39      242321 5 3 5 3 2 3   308.0  316.0
141 7952.929564 1.890E-30 8.075E+00.02100.046 5438.61670.50-.075000              2              0                    R 16      462521 5 3 5 2 2 3   140.0  132.0
141 7960.038353 4.203E-91 1.023E+01.02200.04734296.16620.50-.075000             11              7                    P 26      232321 5 3 5 3 2 3   204.0  212.0
141 7960.830502 1.042E-92 3.445E+00.02200.04734882.77340.50-.075000              9              5                    P 33      232321 5 3 5 3 2 3   260.0  268.0
141 7966.221784 1.264E-21 9.615E+00.02300.112 1144.72530.50-.047200              2              0                    R  7      474622 5 3 5 2 2 3    68.0   60.0
141 7966.265756 4.869E-77 5.263E+01.02100.04527881.10200.50-.075000             10              7                    R 15      232421 5 3 5 3 2 3   132.0  124.0
141 7968.158342 3.784E-29 8.284E+00.02100.047 4814.43940.50-.075000              2              0                    R 15      472521 5 3 5 2 2 3   132.0  124.0
141 7969.211300 3.673E-66 2.812E+01.02200.04822586.30940.50-.075000              8              5                    P 16      232421 5 3 5 3 2 3   124.0  132.0
141 7976.109125 1.593E-93 1.768E+00.02200.04735149.14220.50-.075000              8              4                    P 36      232321 5 3 5 3 2 3   284.0  292.0
141 7978.397480 2.872E-22 9.503E+00.02300.085 1469.37140.50-.048370              2              0                    R  8      474622 5 3 5 2 2 3    76.0   68.0
141 7979.935870 6.357E-28 8.488E+00.02100.048 4225.54040.50-.075000              2              0                    R 14      472521 5 3 5 2 2 3   124.0  116.0
141 7983.695710 1.896E-70 8.160E+01.08400.66324355.18630.500.017600             10              7                    P  2      232421 5 3 5 3 2 3    12.0   20.0
141 7985.155771 7.529E-81 3.305E+01.02100.04429670.84130.50-.075000              9              6                    R 23      232421 5 3 5 3 2 3   196.0  188.0
141 7987.196433 5.323E-23 9.369E+00.02200.069 1833.32250.50-.065000              2              0                    R  9      474622 5 3 5 2 2 3    84.0   76.0
141 7988.262942 8.923E-27 8.684E+00.02100.049 3672.62000.50-.075000              2              0                    R 13      472521 5 3 5 2 2 3   116.0  108.0
141 7989.813176 1.096E-89 5.674E+00.02100.04433587.27130.50-.075000              6              3                    R 37      342421 5 3 5 3 2 3   308.0  300.0
141 7992.598056 8.085E-24 9.217E+00.02100.060 2236.13460.50-.075000              2              0                    R 10      472621 5 3 5 2 2 3    92.0   84.0
141 7992.979322 1.511E-64 9.276E+00.02200.04721677.86200.50-.075000              6              3                    P 24      342421 5 3 5 3 2 3   188.0  196.0
141 7993.143580 1.043E-25 8.873E+00.02100.051 3156.33930.50-.075000              2              0                    R 12      472521 5 3 5 2 2 3   108.0  100.0
141 7993.840281 6.085E-90 3.145E+01.02200.06633772.47280.50-.065000             14             10                    P 10      232321 5 3 5 3 2 3    76.0   84.0
141 7994.585083 1.010E-24 9.051E+00.02100.054 2677.31830.50-.075000              2              0                    R 11      472521 5 3 5 2 2 3   100.0   92.0
141 7998.082846 1.172E-96 2.154E+01.02100.04437070.35280.50-.075000             13              9                    R 23      232321 5 3 5 3 2 3   196.0  188.0
141 7998.474766 8.693E-87 1.114E+01.02100.04432329.54410.50-.075000              7              4                    R 33      242421 5 3 5 3 2 3   276.0  268.0
141 8004.879837 3.914E-76 5.323E+01.02100.04527439.75440.50-.075000             10              7                    R 14      232421 5 3 5 3 2 3   124.0  116.0
141 8007.163251 9.282E-99 1.410E+01.02100.04438016.31620.50-.075000             12              8                    R 28      232321 5 3 5 3 2 3   236.0  228.0
141 8008.488269 4.045E-67 4.459E+01.02200.06623032.26190.50-.065000              9              6                    P 10      232421 5 3 5 3 2 3    76.0   84.0
141 8011.017407 8.183E-65 1.698E+01.02200.04721889.04440.50-.075000              7              4                    P 20      242421 5 3 5 3 2 3   156.0  164.0
141 8016.709310 2.777E-98 2.237E+01.02400.14637574.19130.50-.035800             17             12                    P  7      232321 5 3 5 3 2 3    52.0   60.0
141 8018.721387 1.270E-70 1.225E+02.08700.59824293.22900.500.013200             10              7                    P  1      232421 5 3 5 3 2 3     4.0   12.0
141 8023.575620 2.754E-99 2.759E+01.02100.05738209.81550.50-.075000             17             12                    R 10      232321 5 3 5 3 2 3    92.0   84.0
141 8025.125553 4.612E-94 3.129E+01.02100.04435847.36770.50-.075000             14             10                    R 16      232321 5 3 5 3 2 3   140.0  132.0
141 8031.211704 1.342E-99 6.139E+00.02200.04738167.03330.50-.075000             15             10                    P 21      232321 5 3 5 3 2 3   164.0  172.0
141 8038.873633 2.754E-75 5.379E+01.02100.04727025.02310.50-.075000             10              7                    R 13      232421 5 3 5 3 2 3   116.0  108.0
141 8043.810705 4.218E-83 2.004E+01.02100.04430669.80750.50-.075000              8              5                    R 28      232421 5 3 5 3 2 3   236.0  228.0
141 8047.621598 1.148E-63 3.056E+00.02200.04721054.12220.50-.075000              5              2                    P 27      442421 5 3 5 3 2 3   212.0  220.0
141 8058.217800 4.080E-65 2.858E+01.02200.04822075.99530.50-.075000              8              5                    P 15      232421 5 3 5 3 2 3   116.0  124.0
141 8059.477194 1.784E-79 3.363E+01.02100.04429010.87560.50-.075000              9              6                    R 22      232421 5 3 5 3 2 3   188.0  180.0
141 8061.611782 1.139E-63 2.842E-01.02200.04720608.36240.50-.075000              3              0                    P 33      442421 5 3 5 3 2 3   260.0  268.0
141 8065.016960 2.662E-89 2.305E+01.02200.04833501.94320.50-.075000             13              9                    P 16      232321 5 3 5 3 2 3   124.0  132.0
